,model_class,dataset_index,fix_param,protocol,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,score,well
153,Beattie,5,8,staircaseramp1,0.00021500839393166405,0.08513611773269503,3.685316058645154e-05,0.051115651889952554,0.0846364751568014,0.010403271110015152,0.008932917689813982,0.03504043999896373,0.08753081465077406,0.054302893207866944,5
154,Beattie,5,8,staircaseramp1,0.00019428475567653605,0.09363696363925816,1.684995159040885e-05,0.05296339524332284,0.07883131612596565,0.017273144211874876,0.02277814137362063,0.03645611629968173,0.0381,0.13014659279467794,5
155,Beattie,5,8,sis,0.00022237458716329504,0.0694824203305169,3.458690151145079e-05,0.054538457496496794,0.0868446039557614,0.00877200428354746,0.005170045035424237,0.03165673870960037,0.1524,0.03603762996611319,5
156,Beattie,5,8,sis,0.00020285229380693354,0.06021507020101771,3.033013233056274e-05,0.058035757953190735,0.08883205752377338,0.009429703100862675,0.0029379176909193074,0.02716922149047348,0.3048,0.04753528367384098,5
157,Beattie,5,8,sis,0.00019194839495810092,0.0567711681113915,2.8370954127321325e-05,0.059882585854581546,0.09061165356987932,0.009562502453631608,0.0015811487508321392,0.025190563174881813,0.6096,0.055741560086103724,5
158,Beattie,5,8,sis,0.00024233091059241377,0.08117823995338692,3.5526982054151167e-05,0.05141087602074727,0.07881798554459614,0.008729795639019808,0.007565670756933661,0.036566496155064104,0.08753081465077406,0.0588663880436163,5
159,Beattie,5,8,sis,0.0002439705491689962,0.09686866162559517,1.9223784519556918e-05,0.05186186358798267,0.054983593073393136,0.01017438102535089,0.012961900362673126,0.0459270326274295,0.0381,0.13915868987758567,5
160,Beattie,5,8,spacefill19,0.0002223155504916861,0.06979552530269299,3.498112271655699e-05,0.054525788150254696,0.08630271774677162,0.008831046170162404,0.005146665095565825,0.031468147197972064,0.1524,0.06611100065098786,5
161,Beattie,5,8,spacefill19,0.0002232109151801933,0.06977260910687341,2.5663312731567152e-05,0.05981747048564326,0.09264265874917398,0.009098875736003023,0.002891783172591578,0.025619607275515238,0.3048,0.08962682753135257,5
162,Beattie,5,8,spacefill19,0.00023020713196695035,0.06983716955337527,2.3685712160854164e-05,0.061632936083037826,0.09410014325838094,0.009214183385544616,0.0014644873689007467,0.023598271190989176,0.6096,0.10549489492942601,5
163,Beattie,5,8,spacefill19,0.00020452168565937302,0.0764562602682114,3.961354057318953e-05,0.050055953720440804,0.07120987960483857,0.009566547844813708,0.006464136686027893,0.03854278556210755,0.08753081465077406,0.10906899917055328,5
164,Beattie,5,8,spacefill19,0.00012021456098170809,0.09747525494856916,1.3132872406322715e-05,0.05454425487905104,0.04980235443873881,0.010431609458238568,0.009729314803086633,0.0506334474220991,0.0381,0.2525195232132985,5
165,Beattie,5,8,longap,0.0002253150212937819,0.07060840337602857,3.715106677955649e-05,0.05397235283991285,0.08692438822683682,0.00865979979566225,0.005100458050502167,0.03172617118296785,0.1524,0.032218574668139065,5
166,Beattie,5,8,longap,0.0005040866220373414,0.055011817817045706,2.8052029399789967e-05,0.057041519214147754,0.11856929453209383,0.00026703194277170796,0.00238863227280224,0.031449501273949756,0.3048,0.03755855528112563,5
167,Beattie,5,8,longap,0.0006164420503156344,0.04987831114660807,2.3032694581528184e-05,0.05916030668715838,0.13184551252527357,3.891457913934018e-10,0.0012393997831401365,0.029957729386613396,0.6096,0.041468344526253274,5
168,Beattie,5,8,longap,0.00011275069885189893,0.09694112036465782,2.9969561233900324e-05,0.05290956345153159,0.07036906577330808,0.01259865561294073,0.007839826822789697,0.03606409892620973,0.08753081465077406,0.06500369482005548,5
169,Beattie,5,8,longap,0.0001441349096115476,0.09898753637798884,7.090975050967878e-06,0.06019257162661565,0.07084571784720148,0.00889783277135945,0.014630390512828589,0.03924785975790448,0.0381,0.15674869044343562,5
170,Beattie,5,8,hhbrute3gstep,0.000225706175561971,0.06991552785803423,3.471289693361808e-05,0.05454662504620158,0.08705743342725139,0.008857429527400044,0.005140448471549466,0.03164103302586772,0.1524,0.0328426187804845,5
171,Beattie,5,8,hhbrute3gstep,0.00022643474869302042,0.06760621074064478,3.0463375477229135e-05,0.05866350921542636,0.08961339606347841,0.01015095775757766,0.002632625832350799,0.027149059952903797,0.3048,0.05525033200695039,5
172,Beattie,5,8,hhbrute3gstep,0.00022785034929665972,0.06598176216937103,2.8951102871259004e-05,0.06055131581146707,0.09331666507578339,0.010741372324654268,0.001358411953046061,0.025399195202688275,0.6096,0.06768581338452223,5
173,Beattie,5,8,hhbrute3gstep,0.00022062025890383187,0.07462472116000869,3.69765224919659e-05,0.050658463734984595,0.07891524861020417,0.008985126834001628,0.008302174044774277,0.0360292718195494,0.08753081465077406,0.07694266531595598,5
174,Beattie,5,8,hhbrute3gstep,0.00017886593617584356,0.09143308792474997,3.0092557394480228e-05,0.04786475095864902,0.04932495956057635,0.014630181201842311,0.015030069534073617,0.04448385339849259,0.0381,0.18303473257444128,5
175,Beattie,5,8,wangbrute3gstep,0.00022513411844710715,0.06996783562238902,3.452871735614395e-05,0.05455780463137853,0.08630030466254969,0.008969268727005559,0.005088723447768789,0.03153146168579293,0.1524,0.030657107187125675,5
176,Beattie,5,8,wangbrute3gstep,0.0003446402507175551,0.0595189372927066,3.4201057536758906e-05,0.0575146924691997,0.0890832978494197,0.009666592339734974,0.002717643243641187,0.02684314794323202,0.3048,0.06202749991947279,5
177,Beattie,5,8,wangbrute3gstep,0.0003806292081805102,0.05683826943218218,3.3282019997541394e-05,0.059143486147528,0.09480801525357065,0.010265129680255706,0.0014416142274189716,0.02482435386188269,0.6096,0.07914990476845485,5
178,Beattie,5,8,wangbrute3gstep,8.019447768764742e-05,0.0934371825229225,2.742041339510335e-05,0.05323420651904144,0.07909085148275159,0.009730885804027242,0.007613769699214818,0.03685349376023697,0.08753081465077406,0.09296989473510273,5
179,Beattie,5,8,wangbrute3gstep,7.69037116624828e-05,0.09375257614902927,9.402688368361884e-06,0.05807567256637203,0.049319930414577016,0.013251551430821351,0.010806131834656915,0.05583426498037711,0.0381,0.23716289732197007,5
180,Beattie,6,8,staircaseramp1,0.0002263017511581891,0.06985536743708001,3.431709680518891e-05,0.05464026575852203,0.0869750199598648,0.008724282981830709,0.005130803831568311,0.03173986316608887,0.1524,0.030254636167910867,6
181,Beattie,6,8,staircaseramp1,0.00021493539632950437,0.0583351624805504,2.823541665714576e-05,0.0584287600340899,0.09454022144008024,0.008464258999426493,0.0028207503066326367,0.02793252941893186,0.3048,0.040558077624021395,6
182,Beattie,6,8,staircaseramp1,0.00020745303517410017,0.054888969571388405,2.5776465241744556e-05,0.06045265264574219,0.09827206865496337,0.008530289886402975,0.0014763278107777689,0.026221745501397678,0.6096,0.04766874837210175,6
183,Beattie,6,8,staircaseramp1,0.0002159086140891461,0.0849735871537396,3.677493465259981e-05,0.05113546228724865,0.08449357215597735,0.01036070207723328,0.008919358810252586,0.035070764004044824,0.08753081465077406,0.05419762556482112,6
184,Beattie,6,8,staircaseramp1,0.00019525996927822578,0.0934271191802563,1.6815797209999726e-05,0.052982389552312575,0.0785551672693043,0.017164790112924114,0.022703902621837156,0.03656053939873324,0.0381,0.13003339921695217,6
185,Beattie,6,8,sis,0.00022336332616163822,0.06946436329526799,3.456120221309913e-05,0.05454374344497859,0.08685895778583008,0.008750372886404479,0.0051643614015974264,0.03166580979084681,0.1524,0.03591956922856069,6
186,Beattie,6,8,sis,0.0002037913580539957,0.06021174466808369,3.0288697468548796e-05,0.058047176987484586,0.08881613191066315,0.00941684499755898,0.00293164274082295,0.027169195809281007,0.3048,0.04748276383705855,6
187,Beattie,6,8,sis,0.00019284558043087809,0.056765431818005634,2.8348718701435706e-05,0.05988624476046055,0.09056200123009897,0.00955417363091889,0.0015769253961640723,0.02519030429997003,0.6096,0.055691390883250994,6
188,Beattie,6,8,sis,0.0002433862961267295,0.08117266068901108,3.55184075814316e-05,0.05141016962514548,0.07883785223412078,0.008709781590640514,0.007561230446163722,0.03657689104133564,0.08753081465077406,0.058793918846343995,6
189,Beattie,6,8,sis,0.00024506219506813856,0.09680301915477521,1.921637995914448e-05,0.051862836717440554,0.055018175650055706,0.010147060455269776,0.01296735813333306,0.0459279081224383,0.0381,0.13920964498854344,6
190,Beattie,6,8,spacefill19,0.00022202797486612245,0.06979378237231601,3.5028229522406165e-05,0.054513288596666286,0.08627261281398207,0.008822867126624721,0.005148261033631212,0.0314802071270212,0.1524,0.06611170239386732,6
191,Beattie,6,8,spacefill19,0.00022291397736962052,0.06976893981943873,2.569122277265796e-05,0.05980660174729865,0.09263855414905486,0.00908878392762606,0.0028937704787146573,0.025625763263979792,0.3048,0.08967983015329896,6
192,Beattie,6,8,spacefill19,0.00023001036054245416,0.06982798665234434,2.36962284059214e-05,0.06162835854361345,0.09409823531029027,0.009203012576412272,0.0014654327160636108,0.023602312814612385,0.6096,0.10558219248124108,6
193,Beattie,6,8,spacefill19,0.0002042280262482682,0.07645264224927656,3.964626596916067e-05,0.05004902170510988,0.07115281850049719,0.009565720659104555,0.006464111667134722,0.03854667939764419,0.08753081465077406,0.10912482206717877,6
194,Beattie,6,8,spacefill19,0.00012012067153313785,0.09746871284228616,1.315704069038988e-05,0.05453291514060589,0.049688958735782975,0.010462212409651154,0.009728170571492785,0.0505768796894194,0.0381,0.25258667570561466,6
195,Beattie,6,8,longap,0.00022279060432058684,0.07051163429186667,3.633297327565361e-05,0.054154638533293324,0.08684070611879799,0.008664950715779284,0.005126001495354996,0.03175243956095851,0.1524,0.03221206507616317,6
196,Beattie,6,8,longap,0.0005012921446105136,0.05469252743459559,2.744461619709404e-05,0.057222841641092474,0.11873619049566654,0.0002395308313362991,0.0024020738233507476,0.0314578890749444,0.3048,0.03752780032453877,6
197,Beattie,6,8,longap,0.0006126874848265385,0.04948393473258235,2.2449213615132786e-05,0.05937613949336595,0.1321636816634247,2.3096286851043443e-11,0.0012485941782646344,0.029935639069641713,0.6096,0.04145439428022058,6
198,Beattie,6,8,longap,0.00011253173915990903,0.09692492097701139,2.9908934787067982e-05,0.052924622850099905,0.07048661904302696,0.012513521211604673,0.007849624749325027,0.036120992695978016,0.08753081465077406,0.06514301254116976,6
199,Beattie,6,8,longap,0.00014380802689333987,0.09896861907775802,6.9847315164592585e-06,0.06031748013181106,0.07108839286691428,0.008817050610512566,0.014670589036014953,0.039287954214373505,0.0381,0.156865592899911,6
200,Beattie,6,8,hhbrute3gstep,0.00022620958380625806,0.06986683123488804,3.475643020694273e-05,0.05453315343701394,0.08712181595560849,0.00885789437649623,0.005147709642979718,0.03162222904383125,0.1524,0.032809763646229555,6
201,Beattie,6,8,hhbrute3gstep,0.00022691926153906342,0.06756059747101396,3.049511429568591e-05,0.05865260791532017,0.08969079823866818,0.010144159976500127,0.0026363787687753546,0.027139243019373423,0.3048,0.05523202109029712,6
202,Beattie,6,8,hhbrute3gstep,0.0002283205860585501,0.06594156389360105,2.897565755671301e-05,0.06054230874299959,0.09338933796888985,0.010734612775370878,0.0013601236484051522,0.02539050972270091,0.6096,0.06768161557106447,6
203,Beattie,6,8,hhbrute3gstep,0.00022112822136196894,0.0745736091964409,3.702533481784896e-05,0.050643972446399135,0.07896631540712412,0.008991853335087145,0.008314945634873927,0.03599764300634716,0.08753081465077406,0.07691966179247008,6
204,Beattie,6,8,hhbrute3gstep,0.00017933148969369027,0.09138247858301328,3.0149552598849226e-05,0.04784452497555947,0.04940066311181854,0.014632327626232624,0.015079460201602616,0.04443266486183938,0.0381,0.18298596542556023,6
205,Beattie,6,8,wangbrute3gstep,0.00022462619249227658,0.07002044285365856,3.455892502006734e-05,0.054553362338944776,0.08623168691317548,0.008971401676940603,0.00508609903018134,0.031537235178385324,0.1524,0.030685566706976475,6
206,Beattie,6,8,wangbrute3gstep,0.0003438450792165983,0.05958145514761296,3.421814027890404e-05,0.05751301185096316,0.08901133317003025,0.00967699552365155,0.0027157309339285777,0.026842332153696306,0.3048,0.06206608880686078,6
207,Beattie,6,8,wangbrute3gstep,0.00037976013973849815,0.056902038696945816,3.329720542485426e-05,0.05914139021293813,0.09474811678444112,0.01027587861928525,0.0014408117753974001,0.024822333514568695,0.6096,0.0791656288550029,6
208,Beattie,6,8,wangbrute3gstep,8.127326652654749e-05,0.09318539521917513,2.735611442142149e-05,0.05326583039298734,0.07908895628749636,0.009712148649731519,0.0076117774030369295,0.03688006967535685,0.08753081465077406,0.09296889006568476,6
209,Beattie,6,8,wangbrute3gstep,7.689006296768906e-05,0.09375109408859597,9.365727749377238e-06,0.05811064746621541,0.04935882474059231,0.013234585096897681,0.010770154309027002,0.0559932235244261,0.0381,0.23720280698401572,6
210,Beattie,7,8,staircaseramp1,0.0002256452019003202,0.06980484981628032,3.4428438439115285e-05,0.0545956253783862,0.08699579347433249,0.008711268445683111,0.005131792497299166,0.031760094921923394,0.1524,0.030200469437442642,7
211,Beattie,7,8,staircaseramp1,0.00021416062346674933,0.05826849595748358,2.8302963599403396e-05,0.05838805640885257,0.09454896398646183,0.008405060573398274,0.002822412403753711,0.027987636513326676,0.3048,0.04039485345592628,7
212,Beattie,7,8,staircaseramp1,0.0002066821642022491,0.05483615923466203,2.580764577921092e-05,0.0604273783107325,0.0982433982482766,0.008466118900094731,0.0014768161609945239,0.02627715961440841,0.6096,0.047542927985088176,7
213,Beattie,7,8,staircaseramp1,0.00021528270260095378,0.08493481221158627,3.6887675917465256e-05,0.05109665510569269,0.08448871613544241,0.010396522455067838,0.008916970973952104,0.03504407610849527,0.08753081465077406,0.05436284358226044,7
214,Beattie,7,8,staircaseramp1,0.0001945062010813282,0.09346849293337098,1.6895314451195344e-05,0.05292878843485772,0.07867319855136033,0.01729504335564982,0.02272983887005507,0.03644530196339458,0.0381,0.13019098937093593,7
215,Beattie,7,8,sis,0.00022324991805057785,0.06936905333394677,3.4592265767083664e-05,0.05453216087279341,0.08692561482765605,0.008788266631454563,0.005174312757055396,0.03164362312491691,0.1524,0.03601584902275828,7
216,Beattie,7,8,sis,0.0002033631111794067,0.06012337445112459,3.0350874824646934e-05,0.05802262722180813,0.08891641171592335,0.009445104224193736,0.002941018241570639,0.02715726655345752,0.3048,0.04744691433274024,7
217,Beattie,7,8,sis,0.00019238407324415088,0.05668737053251399,2.839297001704527e-05,0.059868301991331155,0.09070966445519839,0.009575470440528349,0.0015830488683293762,0.025179358941528278,0.6096,0.05564339642352793,7
218,Beattie,7,8,sis,0.00024359613200737812,0.08106900818224054,3.5505577713014633e-05,0.051414884589853264,0.0788992198243828,0.008748749385514192,0.007571720592368558,0.036548652422316294,0.08753081465077406,0.05894178955932234,7
219,Beattie,7,8,sis,0.00024551571531847386,0.09675379894874278,1.9187003826149576e-05,0.05188310872569012,0.05499546485645211,0.01023020176383515,0.012964990323056284,0.04586174277537644,0.0381,0.13928429827165068,7
220,Beattie,7,8,spacefill19,0.00022136133558637645,0.06984118756569489,3.4923950303242494e-05,0.05453601528681711,0.08633349148467877,0.00881433729628943,0.005150394801171756,0.03148167391509408,0.1524,0.06600939711199723,7
221,Beattie,7,8,spacefill19,0.00022221834119633352,0.06982094684276288,2.559302677825193e-05,0.059837768174023975,0.09270515593441545,0.009079713596339125,0.0028950856617935574,0.025627044137851416,0.3048,0.08961389831317741,7
222,Beattie,7,8,spacefill19,0.00022919715117346968,0.06988725616008525,2.3612390043576356e-05,0.06165674822252319,0.09415051066488822,0.009196047436303346,0.0014659521051501975,0.023602679989864726,0.6096,0.10551836599518738,7
223,Beattie,7,8,spacefill19,0.00020353255607676054,0.07651094751939815,3.9564614255873294e-05,0.05006139482681467,0.07120430723339452,0.009558220354365736,0.0064655953109699574,0.03855091424471765,0.08753081465077406,0.10901127208383836,7
224,Beattie,7,8,spacefill19,0.00012010188975148971,0.0974674585191541,1.3099573306126335e-05,0.054562255606749765,0.049778055868052916,0.01043194147481475,0.009728009747208862,0.05062626173772354,0.0381,0.25249398500868336,7
225,Beattie,7,8,longap,0.00022248451830126606,0.07069608077267538,3.642978886922389e-05,0.05413776174012669,0.0867120919280952,0.008750324392500588,0.005120206969553917,0.03167312371277204,0.1524,0.032068182015330064,7
226,Beattie,7,8,longap,0.0004998955465510226,0.05496371845718681,2.748864175395879e-05,0.05721550332308603,0.11857380673779389,0.0003110384754925089,0.0023990972393403815,0.03139114760438732,0.3048,0.0374491307029765,7
227,Beattie,7,8,longap,0.0006112871496245526,0.0498363826922828,2.2553315925101993e-05,0.059334669191110405,0.131820944474139,2.3442257141558865e-11,0.001243896103701759,0.029930245756934676,0.6096,0.04134981435162718,7
228,Beattie,7,8,longap,0.0001126069333377445,0.09693048781294651,2.9798610276859804e-05,0.0529561066105944,0.07034391772146063,0.01261118277045044,0.007846826870898252,0.036018544709041866,0.08753081465077406,0.06499062489461135,7
229,Beattie,7,8,longap,0.00014388497074451084,0.09897307860910817,7.055004134002749e-06,0.06023203850495529,0.07076240467934732,0.008894033358539742,0.014645803726717482,0.03920504346001999,0.0381,0.15674848165584399,7
230,Beattie,7,8,hhbrute3gstep,0.00022604469695545253,0.06991859501142694,3.474915077444548e-05,0.054537909936884676,0.08719792651588003,0.008866295328415336,0.005153315320756818,0.03161404065674903,0.1524,0.03280613466545575,7
231,Beattie,7,8,hhbrute3gstep,0.00022677607855622333,0.06760513161676365,3.0495353526608482e-05,0.058653502459968254,0.08975015216043558,0.01015819628243838,0.00263850855160163,0.027127832350513605,0.3048,0.055166837756518566,7
232,Beattie,7,8,hhbrute3gstep,0.00022820686978880495,0.06597983211584948,2.8981508641913747e-05,0.06054061847689681,0.09344786252225135,0.01074678135367338,0.0013612802514983628,0.025379295414137987,0.6096,0.06759850500132306,7
233,Beattie,7,8,hhbrute3gstep,0.00022095161614191702,0.07462897009217093,3.702509112424559e-05,0.050648481531304024,0.07902798353714438,0.009000578510226452,0.008324013613165232,0.03598961165511421,0.08753081465077406,0.07696161097302928,7
234,Beattie,7,8,hhbrute3gstep,0.0001791729906135673,0.09146561861438172,3.015180826253803e-05,0.04784972271526665,0.04945944777298645,0.014633958332691249,0.015104034363755122,0.04443117047058676,0.0381,0.18305041152908377,7
235,Beattie,7,8,wangbrute3gstep,0.00022531331409221883,0.06995717531919687,3.458325306387297e-05,0.0545460435083366,0.08632370325689992,0.008974535709469048,0.005088565303922496,0.0315404684769061,0.1524,0.030562034624105477,7
236,Beattie,7,8,wangbrute3gstep,0.0003445650883631485,0.05953080163291819,3.4233397270991605e-05,0.05750892491779759,0.08911539681032078,0.009677066153961971,0.002717907135023105,0.02684426191683575,0.3048,0.06200627179895198,7
237,Beattie,7,8,wangbrute3gstep,0.00038044283745169527,0.05685878140436148,3.330710563143371e-05,0.05913917319398319,0.09486013094776784,0.010277034868278332,0.0014420918385083044,0.024822003862726743,0.6096,0.07914446570510428,7
238,Beattie,7,8,wangbrute3gstep,8.169889333556544e-05,0.09309310240545478,2.7368193242085863e-05,0.053261038527418376,0.07910313152368013,0.009701220560361894,0.007586932272577208,0.036959400432000786,0.08753081465077406,0.09297598071517905,7
239,Beattie,7,8,wangbrute3gstep,7.693470429268989e-05,0.09375593555192197,9.41405708826231e-06,0.05806453960570834,0.049387971699150206,0.013239049993448715,0.010794476656965169,0.055908419918258456,0.0381,0.2372332445424916,7
240,Beattie,8,8,staircaseramp1,0.000225691852981187,0.06988198402842902,3.441121959613308e-05,0.05460746548563743,0.08690309874495936,0.008716058873716206,0.0051300207666094555,0.031737573177223366,0.1524,0.030262000908311295,8
241,Beattie,8,8,staircaseramp1,0.00021434286949871366,0.05836392725693379,2.8328357149451493e-05,0.05838945402083981,0.09453649323262495,0.008471231339311871,0.0028228808014630615,0.02791776937600307,0.3048,0.040583050092080734,8
242,Beattie,8,8,staircaseramp1,0.00020689367900467718,0.054921957500044506,2.586327569778043e-05,0.060413390141623655,0.09829088299510522,0.008539086124589191,0.0014778131920429422,0.026205372605743762,0.6096,0.04769087607463314,8
243,Beattie,8,8,staircaseramp1,0.0002152177439548518,0.08506815135325621,3.688237233260684e-05,0.051102329524313414,0.08441134559064377,0.010350964554876047,0.008916337422366336,0.03507197659798049,0.08753081465077406,0.05414096950612651,8
244,Beattie,8,8,staircaseramp1,0.0001944444812190349,0.09359618043773027,1.6905776145386993e-05,0.05292389567585758,0.07854506472940095,0.01720254257774521,0.022717767353427214,0.036518427210946204,0.0381,0.12997744277368928,8
245,Beattie,8,8,sis,0.00022320265471071485,0.06944461686021158,3.452967613715723e-05,0.05455326668019801,0.08696335855051092,0.008767524774647734,0.005170001431508386,0.03166140288018653,0.1524,0.03603264089241295,8
246,Beattie,8,8,sis,0.00020351646327332172,0.06019819496039709,3.027183007986396e-05,0.05805347071481957,0.08894240589742766,0.009431815044981936,0.002936609186461275,0.027166934863358846,0.3048,0.04750638139729798,8
247,Beattie,8,8,sis,0.0001925786477524023,0.05675543492048923,2.832219316376683e-05,0.05989689395073106,0.09070369273519296,0.00956693935464719,0.0015798163430869984,0.025188116832542927,0.6096,0.05569934217158321,8
248,Beattie,8,8,sis,0.00024337317498172165,0.08114732895640021,3.547125217054621e-05,0.05142495850327814,0.07891718502979891,0.00873513719162185,0.007566193857719778,0.03656127723808164,0.08753081465077406,0.05892588187881654,8
249,Beattie,8,8,sis,0.00024515318885914654,0.09682121502997236,1.9177716935613598e-05,0.051883957965905815,0.05496538776242335,0.010242348023358685,0.012947946595544027,0.04583770864721858,0.0381,0.13926905406479265,8
250,Beattie,8,8,spacefill19,0.00022190782896358674,0.06980096143616889,3.491696378173528e-05,0.05454122660812126,0.08639808206890585,0.008806757730923091,0.005153661052588323,0.03148969302895092,0.1524,0.06611572419405858,8
251,Beattie,8,8,spacefill19,0.00022268716148768835,0.06978691911529808,2.5581050330286913e-05,0.05984455162388901,0.0927758535348231,0.009072020042787758,0.0028971837532198595,0.025630801967885634,0.3048,0.08972836368995353,8
252,Beattie,8,8,spacefill19,0.00022970381245982828,0.06985373551638471,2.3609875728325834e-05,0.06165995599824007,0.0942211892323096,0.009190744211022332,0.0014669513160186845,0.02360448154515875,0.6096,0.1056368086511511,8
253,Beattie,8,8,spacefill19,0.0002041534131121415,0.07646333402006698,3.956698984420479e-05,0.050065086447248656,0.07126666637768943,0.009548669482656785,0.0064697294113161595,0.038565963790892735,0.08753081465077406,0.10907568723794825,8
254,Beattie,8,8,spacefill19,0.00012020657796214056,0.09747471903747597,1.3116008296956324e-05,0.05455467599421558,0.049836853832121095,0.01042136959441471,0.00973449189867438,0.05065349230590535,0.0381,0.25253381675657766,8
255,Beattie,8,8,longap,0.00022465083278245295,0.07061323995616062,3.675278322616472e-05,0.054060621241374514,0.08704407155848252,0.008604182241835614,0.0051162165877496136,0.031729657560612336,0.1524,0.03228760834019186,8
256,Beattie,8,8,longap,0.0005018056598581957,0.05496929257895677,2.7659622553337733e-05,0.057155825263844114,0.11871148272617851,0.0002392509266916621,0.0023989269550105576,0.031439883418998026,0.3048,0.03765624100391782,8
257,Beattie,8,8,longap,0.0006135217632887894,0.04980107697535218,2.2693706232641955e-05,0.05928303830300436,0.1320584633490353,6.009805967667751e-10,0.001245951719205844,0.029924572252301253,0.6096,0.04158536903185226,8
258,Beattie,8,8,longap,0.00011272879889009234,0.09693950139157392,2.996091811676723e-05,0.052912520926723605,0.07051813091431447,0.012492460089861268,0.007862274879779885,0.036091902418717126,0.08753081465077406,0.06501605231715898,8
259,Beattie,8,8,longap,0.00014404968364505652,0.09898261270518305,7.126531108598008e-06,0.06015275838756386,0.0710889817813934,0.008763216684405752,0.01470546248590728,0.039287850425712936,0.0381,0.15675619667023258,8
260,Beattie,8,8,hhbrute3gstep,0.00022556343213978668,0.06995291864129569,3.4703111820891925e-05,0.054547258969465155,0.08711243080300994,0.008851861681284856,0.005147659985530812,0.031622343074110944,0.1524,0.03285394142273165,8
261,Beattie,8,8,hhbrute3gstep,0.00022630323397708916,0.06764387682361185,3.0453109751213087e-05,0.05866459926654241,0.08965007698072532,0.01014447875066772,0.0026352857909353222,0.027136107137638144,0.3048,0.05530632515208925,8
262,Beattie,8,8,hhbrute3gstep,0.00022774580640474263,0.06601571148477284,2.894152691024679e-05,0.06055179054087601,0.09334084703121907,0.010735377462762201,0.001359517608769415,0.02538732935512961,0.6096,0.06773351708528262,8
263,Beattie,8,8,hhbrute3gstep,0.0002204332559985001,0.07466768081416021,3.6970445695697654e-05,0.050656975329613045,0.07898546953696868,0.00897951075958792,0.008317265041192776,0.03600576880115804,0.08753081465077406,0.07685513633080819,8
264,Beattie,8,8,hhbrute3gstep,0.0001786296871625445,0.09150811958776171,3.0087287995526175e-05,0.047862565793883004,0.04948901290088233,0.014584117824587088,0.01510143945222182,0.044472928857465156,0.0381,0.1829547756602121,8
265,Beattie,8,8,wangbrute3gstep,0.00022509773829940423,0.0699679925155302,3.460336075960304e-05,0.05454224205852194,0.0863170031853983,0.008966897188057802,0.005089950649648502,0.031540250900134535,0.1524,0.03056957169790219,8
266,Beattie,8,8,wangbrute3gstep,0.000344380626565381,0.05953965084689973,3.4252119053760865e-05,0.057506072406079106,0.08907991808375502,0.009670349573727139,0.00271724186733031,0.026847164565391206,0.3048,0.06205553137504804,8
267,Beattie,8,8,wangbrute3gstep,0.00038024092946638575,0.056867668191472084,3.332253289112848e-05,0.05913750679015877,0.09480807767878206,0.010270869537533164,0.0014414207754417292,0.02482653757839131,0.6096,0.0791801453232874,8
268,Beattie,8,8,wangbrute3gstep,8.110470065727581e-05,0.09319547205422221,2.733306492137587e-05,0.05326693477102696,0.07900811580072614,0.009705876922793458,0.007594248297320544,0.03691345343856274,0.08753081465077406,0.0928917449872507,8
269,Beattie,8,8,wangbrute3gstep,7.691387066289694e-05,0.09375367874314339,9.412096915940273e-06,0.0580657171573138,0.04954701707656715,0.013179023945142058,0.010805335521507456,0.0560288011585733,0.0381,0.23711799721480525,8
270,Beattie,9,8,staircaseramp1,0.00022627110861892622,0.06973296954712353,3.438837113229467e-05,0.05461800829752301,0.08699550744968351,0.008757048697982956,0.005130617510760103,0.03173103124456825,0.1524,0.030299862099676174,9
271,Beattie,9,8,staircaseramp1,0.00021472596149039024,0.05823228113683784,2.8301148952569543e-05,0.05840326374134684,0.09458723425247796,0.008488172854868395,0.0028223913822539937,0.027929304157524783,0.3048,0.04068113722321296,9
272,Beattie,9,8,staircaseramp1,0.0002072620525002451,0.054808050843433875,2.5837809132542987e-05,0.060429762595559655,0.0982761314104575,0.008553605523925256,0.001476555049368573,0.026218984632702558,0.6096,0.04780077867247182,9
273,Beattie,9,8,staircaseramp1,0.00021601297229121268,0.08487866257804515,3.686640679972655e-05,0.05111050851825312,0.08451489922150575,0.01040774187680323,0.008916869898195092,0.03505995100481202,0.08753081465077406,0.05406455928015505,9
274,Beattie,9,8,staircaseramp1,0.00019529837436049874,0.09340163147873788,1.6887020333219466e-05,0.0529354918146411,0.0787276890449015,0.0172592918752176,0.02273612357988536,0.03652743440416847,0.0381,0.12988898181574773,9
275,Beattie,9,8,sis,0.0002229193174056751,0.06950550135535961,3.464210080679194e-05,0.0545187762089936,0.0868624545096053,0.008743547665318804,0.005165247154057429,0.03168577214968353,0.1524,0.035955927687118264,9
276,Beattie,9,8,sis,0.0002034382566541885,0.060253316337640375,3.033373090305837e-05,0.05803499985935682,0.08886763375110396,0.009396261232733369,0.0029339167404559487,0.02719657324458328,0.3048,0.04748706376089506,9
277,Beattie,9,8,sis,0.00019258174654500818,0.05681003553750668,2.835765793880501e-05,0.05988800158588248,0.09062624866276418,0.009528910919509677,0.0015780533596677685,0.025217709154637797,0.6096,0.05573000412573296,9
278,Beattie,9,8,sis,0.0002429863469205809,0.08118140799086043,3.5602420625152746e-05,0.0513833128829515,0.07879108148011937,0.008720339959009298,0.0075574060098144305,0.03657882748573959,0.08753081465077406,0.05896058431439205,9
