,b_a0_a,b_a0_b,k_f_a,a_a0_a,a_a0_b,b_1_a,b_1_b,k_b_a,a_a1_a,a_a1_b,a_1_a,a_1_b,b_a1_a,b_a1_b,g_Kr,RMSE,iterations,score,well,protocol
0,0.04575139823442058,0.06281583309049527,0.023665960312606118,0.02219805909902633,0.01198039969130217,0.006497207452303736,0.032682137785585486,0.037019925541557495,0.01366814487032349,0.0384378189381411,0.09081861513347386,0.023398619020530673,6.87370310177103e-05,0.04179740982513707,0.15237576611080006,297.4426589699304,1243,297.4426589699304,6,hhbrute3gstep
1,0.04574984483483994,0.06281600129681872,0.023666933882797524,0.022195075903010848,0.011983414158132378,0.006497215355582137,0.032682150314434194,0.03702135124749497,0.013669297869324292,0.03843472808669818,0.09081866221619989,0.023398583218282868,6.873829217597454e-05,0.04179727198572849,0.15237576933887714,297.44265921637106,1472,297.44265921637106,6,hhbrute3gstep
2,0.04564838865171795,0.06277389919082486,0.023662316053081323,0.02214131614496387,0.012024585351200783,0.006497194072970344,0.03268221493600733,0.0370534609984081,0.013687626061764583,0.038436847264159135,0.0908185445992052,0.023398518674782837,6.874217531694082e-05,0.04179680190226776,0.1523755868650294,297.4426940014456,1106,297.4426940014456,6,hhbrute3gstep
3,0.04575285716430373,0.06281527554728725,0.023666527758461075,0.022194551305256886,0.011983319551198463,0.006497194675296783,0.03268208966992816,0.037018809510388835,0.013669699728037688,0.038434255507727055,0.09081857488805381,0.023398654862176377,6.873936228519289e-05,0.04179716103271703,0.15237588852872455,297.44265929796745,1524,297.44265929796745,6,hhbrute3gstep
4,0.04576257288017102,0.06282701466941747,0.023670569610961367,0.022204612523066568,0.011963418579942287,0.006497198907473836,0.03268215702087486,0.0370439294318183,0.01367174000747448,0.038440922260916055,0.09081811179698489,0.023398558439966962,6.873378205033921e-05,0.0417977737768587,0.15237546839150312,297.4426726753775,1110,297.4426726753775,6,hhbrute3gstep
5,0.04558119185327807,0.06274804084757747,0.023658860595651147,0.0221093211973136,0.01204696594518268,0.006497234678079819,0.03268203406512689,0.03707496725638161,0.013698215405838972,0.038442511892357825,0.09081904590562874,0.023398680965961628,6.874234803378517e-05,0.04179673951395643,0.15237554851599486,297.4427358213811,1535,297.4427358213811,6,hhbrute3gstep
6,0.04577855154428122,0.06282681588355128,0.023667215062873705,0.022209025185291224,0.011970464342261415,0.006497194084769755,0.032682149988890734,0.037014160694774464,0.013666014861823608,0.03843574448019626,0.09081830685178054,0.023398578868930896,6.873847024220424e-05,0.04179724332212489,0.15237582626669183,297.4426599883717,1135,297.4426599883717,6,hhbrute3gstep
7,0.04578043449987996,0.06282741103394161,0.023667186084178962,0.0222098607036088,0.011970720310077823,0.006497214600503046,0.03268215367459646,0.03700950236371287,0.013664585197942657,0.038435615418065096,0.09081864017272481,0.023398606007608107,6.873783447104648e-05,0.041797322396507054,0.15237572180515788,297.44266044303276,1122,297.44266044303276,6,hhbrute3gstep
8,0.04575093619141639,0.06281673135315333,0.0236673703296542,0.022196039995309624,0.011982080218508934,0.006497207108335575,0.0326821432843624,0.0370217957141081,0.013668870116687371,0.03843492259450976,0.09081844827178526,0.023398603575907093,6.873780214972344e-05,0.04179731909551754,0.15237553830341055,297.44265732757196,1341,297.44265732757196,6,hhbrute3gstep
9,0.04590790017179001,0.06287805532376937,0.023672106551949904,0.022272610779991403,0.011921170585202374,0.006497233689603634,0.0326821745170463,0.03697768802236752,0.01364751048292233,0.03843052435682937,0.0908186214635097,0.0233985672650659,6.87347617358309e-05,0.04179768332862241,0.15237552755606715,297.442697518153,1126,297.442697518153,6,hhbrute3gstep
10,0.006807895433315995,1.5038266885890834e-07,0.003011989021234291,4.678755026331075e-05,0.00021292839447727735,0.0009895686892035516,0.09649613524567063,0.004221158128167433,0.0001863995636788274,2.1326216367781903e-07,0.0004148065683293426,0.028994092245689277,1.1345386608050097e-06,0.014795747835188226,0.1524,,1243,,6,hhbrute3gstep
11,0.008661578214228792,7.993194280235048e-07,0.03366911850559596,0.04694870777627734,4.139625855204542e-06,0.0002932249762852333,0.011738985428172699,9.68629054268973e-05,0.08040375191056166,0.06004936544451822,2.1488884645540058e-07,1.762194394407392e-07,6.654207884232892e-05,0.006364407398983532,0.1524,,1472,,6,hhbrute3gstep
12,5.587544148417802e-05,0.00011431030103136023,5.9967545677239434e-05,0.00013859282653925944,0.00011925756543103038,4.938982742879602e-07,0.063794464475493,9.142923380969773e-06,1.3512644270321836e-06,1.1095468067724253e-07,0.013667879923232634,0.03382788083378485,1.3555014682837836e-06,1.6760472218751544e-05,0.1524,,1106,,6,hhbrute3gstep
13,9.39382572038504e-07,0.0004823234320290619,5.869181258125649e-06,2.076868381623547e-05,0.0004888234943675204,0.05835561045820291,0.039237272734235114,0.00030237867589996004,7.128969273017412e-06,0.0035094087225406873,0.07858823725546964,1.2117252010936e-07,0.03526908460711207,0.030903464424376356,0.1524,,1524,,6,hhbrute3gstep
14,9.084457787026812e-05,2.1114714355812843e-05,0.0031043888651755493,0.001179837926451325,0.0289675575751639,6.352125083312107e-07,0.014316304704815961,0.0006051299301639667,0.030590604688745627,0.00018650447127094438,1.5063259862642443e-07,0.00985784279188314,2.179351977427647e-05,0.00019992717249882878,0.1524,,1110,,6,hhbrute3gstep
15,0.0004858911009900403,7.413896756666466e-05,0.0017252298462721045,6.194031606360455e-05,6.861006106248313e-06,3.260268227386968e-07,0.00017131739179420956,3.649915426324873e-07,4.332527410610067e-05,1.755083413252235e-06,0.0032871943868730993,2.082474553201188e-06,0.0001435034763307102,2.1236351698712656e-06,0.1524,,1535,,6,hhbrute3gstep
16,2.2697341929762508e-06,0.08387896013789914,1.3280971320453426e-07,0.00035803225237784756,4.333255688109087e-05,0.0005876338032494257,3.618679483259694e-07,0.015357645106640611,0.003922102828869226,0.0014406669658627372,0.013051710197550206,1.6618052204350373e-05,1.2530950171084216e-06,0.00014538362742521924,0.1524,,1135,,6,hhbrute3gstep
