,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score,well,protocol
1012,0.009555997930831377,1.4322342302655177e-05,0.04859426171960902,4.849821033217049e-07,0.0011962006329668273,0.001021367668481084,1.9278646144308168e-05,0.0005084507568825969,0.1524,,707,,4,wangbrute3gstep
1013,2.8416245689482227e-07,3.386165818204917e-05,1.6372096702493623e-07,0.002304174927421421,0.07094973261460683,1.782671420142469e-05,0.012577451327020846,4.2646322533104463e-05,0.1524,,1398,,4,wangbrute3gstep
1014,0.03718470780862741,0.02008470624435284,1.1286438667939223e-05,0.00019874135793849243,1.1695594219083149e-07,0.00017300473535525058,0.0001016743790383361,2.0376440798403296e-06,0.1524,,862,,4,wangbrute3gstep
1015,0.00027740851643109525,1.5942609013106992e-06,0.078573457384829,1.398378219392717e-06,0.007696583126477445,0.04646478183303216,4.008198878974648e-05,1.3881606322777733e-06,0.1524,,954,,4,wangbrute3gstep
1016,2.225305312078264e-07,0.002354234018402383,0.033477931353664066,1.2863205195724779e-06,4.450987470154223e-06,9.00059258482196e-06,2.6130215763202574e-07,1.2810524915238941e-05,0.1524,,650,,4,wangbrute3gstep
1017,0.004088109498945204,2.4109874292201e-07,1.8757563337771955e-05,1.21569304249332e-05,1.2566170588395087e-05,1.0751516013900888e-07,0.000531648138242155,0.00011718721875542472,0.1524,,626,,4,wangbrute3gstep
1018,0.0019029519104892618,3.997366882764305e-07,0.00423602374523263,1.626288871821604e-06,0.0013370712201924717,1.7181774540350158e-06,0.09667867828705512,0.07708180104439401,0.1524,,726,,4,wangbrute3gstep
1019,2.3147183226007424e-07,0.0001044807284023514,0.020465045271404043,0.001717908612385405,1.8813409397817456e-07,4.060622165506981e-07,0.012217988172403374,0.006348487758758919,0.1524,,1178,,4,wangbrute3gstep
1020,0.0016128667466569252,0.07267631440572647,1.9263389704714376e-05,0.05219967822264771,0.11021693821359235,0.023110197346926577,0.008884571069382133,0.029493675730509337,0.15309743816885482,2913.7940262411153,978,2913.7940262411153,3,hhbrute3gstep
1021,0.0016128033758033705,0.0726733774770302,1.9264145533875286e-05,0.05219944718657609,0.11021347187615986,0.023110809311797667,0.008884252042292672,0.02949322710305519,0.1530984551241768,2913.794027433144,767,2913.794027433144,3,hhbrute3gstep
1022,0.0016128899476087477,0.07267638688982073,1.9263602362418305e-05,0.05219946369132678,0.11021899556290006,0.023109897663973672,0.008884891210433031,0.029493666078488148,0.15309676640312506,2913.793961873192,1535,2913.793961873192,3,hhbrute3gstep
1023,0.0016128227894462866,0.07267704201891444,1.9263574585129647e-05,0.05219943225851623,0.11021545820052728,0.023110276129137644,0.00888455747659509,0.02949388554832851,0.15309524223712542,2913.794001932099,835,2913.794001932099,3,hhbrute3gstep
1024,0.0016129099601889007,0.07267726728232274,1.9263223501703976e-05,0.052199642131898524,0.1102150344095814,0.023109910860236622,0.008884508113414652,0.029494199595626713,0.15309524223705256,2913.794000875668,608,2913.794000875668,3,hhbrute3gstep
